My only critique is that it doesn't allow me to set the alarm to wake me up every morning.,Complaint,
I have to tell it every night to wake me up.,Complaint,
If I could set my alarm to wake me up M-F @ 7 am that would be a 5 star moment.,Feature Request,
"I like it, does exactly what it is supposed to as far as track my fitness.",Praise,
"Love the iphone app it syncs with, and LOVE the feature it has that alerts me of phone features, texts, calls, alarms.",Praise,
"The thing I really dislike, and mentioned by hundreds of others...the unpredictability of the 'watch' to actually function when I turn my wrist.",Bug Report,
"Not positive but I think the longer its asleep, that is when it doesn't like to 'wake up'.",Bug Report,
"The camera turns on but the screen does not transmit anything from the lens and when menus are manipulated application hangs and does not respond, so you have to turn it off or remove the battery.",Bug Report,
Alexa does not answer general questions as Google Home seems to.,Feature Summary,
"When Alexa can't answer a question, I tell her she's stupid, and she makes a note of it; and hopefully Amazon will add a better general search skill (maybe it already exists and I haven't found it).",Feature Request,
The bluetooth connection does not connect every time and I have to shut down watch or phone to get it to connect.,Bug Report,
I have come to rely on it as an alarm (it vibrates instead of waking the whole house up with noise).,Feature Summary,
"You can read texts and e-mails right from your watch and respond verbally, so your not spending your time logging into your phone to send a 'yes' text or e-mail.",Feature Summary,
It will not connect to my Samsung S8 but did initially work with my Samsung Note 5.,Complaint,
Also it is now randomly shutting off for no reason.,Bug Report,
It should be able to look stuff up.,Feature Summary,
You hear that it can't answer your question more than anything does.,Feature Summary,
I love the feature that lets it read kindle books to you.,Praise,
I do wish it would access my Netflix and Hulu account.,Feature Request,
The option to control your GoPro through the phone app is really neat too!,Praise,
"I have the larger echo and I had hopes that the smaller one would be something my girlfriend would like, when I give it to her she was not able to connect her Spotify, or any of her music apps to it.",Complaint,
Either way it  Connects  to her stereo and makes it wireless at this point.,Feature Summary,
"Also some of the video I recorded got randomly corrupted by itself, even though I was using expensive memory cards.",Bug Report,
Photos and videos are fantastic for such a small camera and will transfer to your iPad or iPhone via bluetooth.,Feature Summary,
The only problem with my Echo Dot is it is hard of hearing.,Complaint,
"Seriously, it never hears me ask or command it to stop playing a tune.",Feature Summary,
"I lower the volume on the thing and shout to stop or skip to next song, no matter how loud I shout it does not respond.",Feature Summary,
"Fantastic watch - great app, user interface etc.",Praise,
"I used the echo show for a month, and it was growing on me despite some of the quirks with Alexa.",Praise,
"90 yr old likes it and so far has not had any problems using it, but we have not introduced any of the extra features as it may get too confusing for a guy who is not techno savvy.",Feature Summary,
Would get easily 5 stars but the video skill is missing one important feature - no two way audio.,Feature Request,
The most recent Dot stopped performing tasks and I just learned that one only has 30 days to replace and there is no information about how to get it repaired.,Inquiry,
Love the features on this too,Praise,
If Alexa will let me play my google music account (which has all of my music already) then it would be 5 stars.,Feature Request,
"If Alexa allowed music to play on multiple Dots at the same time, like living room/dining room it would be 5 stars.",Feature Request,
If it worked more with Google/Google Now it would be great.,Feature Request,
Its great resolution and frame-rate options will satisfy beginners (me) and experienced shooters.,Feature Summary,
The built-in touchscreen makes previewing and reviewing and changing settings a breeze.,Feature Summary,
You can get the app and use it as a remote when it connects to the gopro.,Feature Summary,
No option for in-camera digital image stabilization.,Feature Summary,
"Over all I am happy with the purchase and the handy new features including a touchscreen, makes it one of the best little action cameras around.",Praise,
"Overall very good, however I can't get calling features to work.",Complaint,
As of today the album that played for me for a month will no longer play.,Bug Report,
It just ask some dumb questions whenever I request.,Feature Summary,
Responsiveness is very good.,Praise,
Every command works well & sound and video is superb.,Praise,
I only have one so I have no idea how video/intercom work.,Inquiry,
"What ruins it, though, is that there is no way to turn off the annoying suggestions that appear endlessly.",Complaint,
"It is like a running ad (Try 'Alexa, find albums by Billy Joel').",Feature Summary,
"After having some weird glithces where apps that I got for it weren't showing up, I decided to factory reset it.",Bug Report,
Having Alexa is actually more useful than I thought it would be.,Praise,
Having the ability to just ask a question without picking up a phone or device is great.,Praise,
"If you have a prime account and have amazon music it's even better, I find myself more often then not just asking Alexa to play a station or a song and because it's linked to my prime account the music plays without me having to go through my phone.",Feature Summary,
"I never would have foreseen myself buying multiple but after having one I can see the use for having one on each floor of my house, as a music player, as a device for asking the weather, asking questions, setting alarms, adding things to a list, making purchases, using it to control Alexa enabled devices.",Feature Summary,
"The Show provides about half the functionality as the Dash right now, but has a lot of promise as it evolves -- especially when linked with other Echo devices.",Feature Summary,
"I read with the new update, the ps4 was backwards compatible (plays games from ps3) but it wasn't.",Bug Report,
The games graphics are ok but definitely not worth $400.,Feature Summary,
Game is nice is design but i''ll stick to xbox 1.,Feature Summary,
I use this in my bathroom and it doesn't recognize when you're requesting things as well as the echo.,Complaint,
I would love it even more if my Cozi calendar app could be integrated.,Feature Request,
I have had to reinstall the app on my iphone three times since it crashes.,Bug Report,
"The potential is definitely there, but currently getting held back by buggy and feature lacking software.",Complaint,
"Basic image search barely works, and basic listening skills a significantly sub par from either of the Echos.",Complaint,
Requires frequent reboots to keep stable.,Bug Report,
"He was in tears with happiness when Alexa played 70's music, played Jeopardy, answered all his questions and wakes him up every morning.",Feature Summary,
I like the hardware but I think the Software needs some more work & improvements.,Feature Request,
"For example, trying to call a particular echo device from my Android App causes ALL Echos on the account to ring.",Bug Report,
It would also be nice if I could control the size and placement of my local video image while in a video call.,Feature Request,
Ever since receiving the replacement I have been enjoying getting to know and use the tracking capabilities on the FitBit.,Feature Summary,
It works well and looks good.,Praise,
"Works great with Phillips hue, and ifttt.",Praise,
I love the ability to set timers and stream music.,Praise,
"Anywhere from 3 to 10+ times a day it will lose connection and I'll get a red ring with 'Sorry, I'm having trouble understanding right now, please try again later.'",Bug Report,
The screen constantly goes grey and displays 'Buffering...' and then the live video randomly just shuts down and the Show returns to a home screen.,Bug Report,
The one star reduction is because sometimes she's dumb.,Complaint,
"But as a standalone tool it is easy to use, easy to setup, and loud enough for a regular bedroom or office.",Praise,
"She listens to me, responds whenever I talk to her, does what I ask her, tells me when she can't do something, only shops for things I want, doesn't argue with me, gets the lights without saying she was in bed first, and doesn't want to tell me a twenty minute story about a conversation with her sister that only lasted 2 minutes.",Feature Summary,
It also has a lot of clock options and you can set alarms from the fitbit rather than having to do it from the fitbit app.,Feature Summary,
"Amazon could improve things a bit with a suggested list of commands that will work from the get go but, otherwise easy to set up and use.",Feature Request,
"The drop in feature, now in the sotware, is good but not great as, I may be wrong on this, you may not refuse a drop in by using a verbal command.",Feature Request,
"At least I have not found a way yet and, if there is a way, my problem could have been solved with a written manual...which does not exist except on line.",Complaint,
nothing but issues.,Bug Report,
Echo Dot has a delayed response when I speak to it.,Complaint,
Hopefully the video conferencing works good.,Feature Summary,
It is also one of the worst sleep trackers I have ever seen.,Complaint,
It logs me as asleep when I am awake and moving.,Bug Report,
The calorie tracker works only moderately well when paired with My Fitness Pal even though it is a recommended compatible app.,Feature Summary,
I would like to see more time screen display options and it would have been nice if this product was waterproof like the my pebble Steel.,Feature Request,
Thank you Sony for making us pay extra to retain the same features.,Complaint,
"Still don't get quite a week out of it despite being a light user, but it works well with my android version 4.4 phone.",Praise,
The battery lasts 3 days and the text messages notification does not go away after checking them on the phone.,Feature Summary,
"This mainly good to raise the volume when listening to music, changing the song playing, and getting a notification of a phone call.",Feature Summary,
The voice text messaging system sucks too.,Complaint,
"We play music through it, it controls the temperature on my Nests.",Feature Summary,
Time on this thing hasn't worked for more than a day since it got it.,Complaint,
"The interface works most of the time, sometimes I can't get to anything but notifications and the clock.",Bug Report,
Takes forever to update too.,Complaint,
I would give it 5 stars if it would link with my loseit!,Feature Request,
Gopro editing software leaves a bit to be desired but the camera is exactly what you expect.,Feature Request,
It Has some error & factory reset several times.,Bug Report,
"Then, now has no problem work perfectly, except 'timeline' So, it makes lost 1star.",Bug Report,
"I like all the features the Blaze offers, but it has some operating issues.",Bug Report,
My main problem with my Blaze is that it keeps losing its connection with the app and does not sync.,Bug Report,
I have to delete it and add it back or turn my phone off and back on.,Feature Summary,
"I like it, but I do not like that you can only get the Fitstar Ab workout on your watch.",Complaint,
"It counts stairs accurately most of the time, and the steps seem to be accurate as well.",Feature Summary,
You can't answer calls from the watch.,Complaint,
Can't wait for even more skills.,Feature Summary,
"I upgraded from a Fitbit HR (which died on me after six months for unknown reasons), my husband still wears his with no problems... the Blaze face is much bigger, which I expected, but not enough features to make that irrelevant.",Feature Summary,
:-( I enjoyed the clock on the face and the pulse/steps/calories burned features.,Praise,
The connected GPS is not accurate.,Complaint,
At the end of the ride I checked my Fitbit and it shows elevation gain of 320 feet and only 4.5 miles.,Feature Summary,
Another pet peeve is what's the point of the new update that allows you set set your goal to move through out the day but it doesn't have an actual notification to remind you?,Complaint,
The app tells you if you moved enough during that time but it doesn't actually remind you to move.,Complaint,
"Wish I'd bought the Home instead...Alexa doesn't always recognize my questions well enough to even search for them (with Bing no less, so not like it finds a good answer!).",Complaint,
The 'Skills' are mostly a joke.,Complaint,
"Having a screen is nice, but the Echo technology is ahead of the Intranet.",Feature Summary,
Alexa can't answer many pretty simple questions.,Complaint,
"After a few months, just past warranty, my dot is losing connection all the time.",Bug Report,
The information Alexa gives is most of the time not recent.,Complaint,
A few times the kid has come into my room upset that dot won't play her music.,Bug Report,
Dot doesn't respond as well as Echo especially to kids.,Complaint,
You will not be dissapoinred with this devices capabilities!,Feature Summary,
"This is a great upgrade from the original Echo, however, there are a couple annoyances and lost opportunities that I hope will be addressed in software updates.",Feature Request,
"First, rotating suggestions about how you can use Echo appear on the screen.",Feature Summary,
"They even appear while the Show is doing other things, like on the 'now playing' screen while playing music.",Feature Summary,
"There is a setting to control them, but you can't get rid of them completely.",Bug Report,
"They are very distracting and unnecessary for some people, and I wish you could turn them off.",Feature Request,
"Lastly, there is no option to display a simple monthly calendar on the screen.",Complaint,
It's nice to have Alexa add items to the list and it's always on our devices when we go to the grocery.,Praise,
The traffic info is great too.,Praise,
Being able to call out 'call Donna' would provide a semblance of control and connection.,Feature Summary,
"Would be a great device, but there is a very annoying 'try this' message you can't get to go away.",Complaint,
"While you are playing music it will have something on the screen that says 'try this, ask alexa to play a game'  or 'try this, tell alexa to turn up the volume'.",Feature Summary,
Makes it look cheap and I already know these things so I would like to be able to turn off notifications.,Feature Request,
"Really like the tracking capabilities of the Fitbit Blaze, heart rate, steps, stairs and sleep to name a few.",Feature Summary,
"You have to constantly repeat yourself, half the time she doesn't understand what you're saying, or she doesn't have an answer.",Complaint,
You have to 'download' skills and then say to activate them every time.,Feature Summary,
Not as simple as I thought it would be.,Complaint,
"Now I can hear Alexa from anywhere in my house and it does an awesome job playing music as well  The Oontz paired easily with the Echo Dot 2 and it also paired easily with my Fire Tablet, mobile phone and laptop computer.",Praise,
It syncs easily and stays connected.,Feature Summary,
I really like being able to glance at my txts and e-mails without pulling out my phone.,Praise,
The display is very easy to use and pictures quality is really nice.,Praise,
"I have some problems making it interface w/my Ecobee 3, it most often says it can't perform that function even though it is connected and set up properly, but considering it works fine everywhere else, I'm okay w/that.",Bug Report,
"Very responsive, hears me 95% of the time (and sometimes picks up random things from the TV), even from the other room, and I can talk in a normal voice, not yell (XBOX you need to step up your game, you hardly ever hear me even when I scream at you!)",Praise,
"Wish it was more interactive with other smart home products (like my receiver so I could change the volume on my sound system), and the shopping list worked better w/OneNote.",Feature Request,
"Now, I can't keep the dot paired with my Onkyo tx-nr626 speakers, after a few hours off, we have to manually pair them again.",Bug Report,
The camera kept freezing on me and has glitches on the images.,Bug Report,
System runs good but only complaint is that my PS4 box is very beat up ...,Praise,
"Functionally, I like the Blaze: it has longer battery life than prior models, it tracks a variety of exercises, heart rate, and sleep very nicely.",Feature Summary,
"I'm not going to return it because I like its look and its general operation, but I'll be wearing by old Charge HR to bed so I can be sure to wake up.",Complaint,
"Being able to text without having to get uo, get all my emails and messages without having to find my phone, and even send messages for help if I couldn't reach something or needed help from a fall.",Feature Summary,
"This watch is simple, yet powerful, and such a great tool - not to mention all the neat apps and faces and designs out there, and I've even been able to design my own watch face that I can see and read without my glasses.",Praise,
Unfortunately the font in the watch itself is very tough to read if one wears (or needs to be wearing) glasses.,Complaint,
"The camera worked perfectly for 4 months, then it freezes and you are not able to take pictures.",Bug Report,
Most of the timr no response,Bug Report,
I think as more features come in to play it will be better not many of the skills are designed around the video screen right now,Feature Request,
"Device I bought three months ago has given up, it's restarting itself again and again, when I do search it restarts, return policy is of very short duration.",Bug Report,
I like the idea of having a screen but the execution is terrible.,Complaint,
Asking Alexa about those stories almost NEVER works.,Complaint,
"Other clunky interface examples: When listening to music, I like the idea of showing lyrics but it doesnt actually tell you what song you are listening to on the same screen?",Complaint,
"It was sporadic at best, glitched many times, and wasn't very adaptive at realizing what I wanted to say.",Bug Report,
Worked  great with phone connection.,Praise,
It has trouble syncing with wifi in multiple places.,Bug Report,
"Pro: It has a very long battery life, it's water resistant to 100 meters (~333 feet) It has a nice selection of apps that can be installed to the watch itself as well as some very nice watch faces.",Feature Summary,
"Con: It is not touch screen, it does not display emoji's correctly (they look more ASCI, then the modern ones), replying to text messages does not always work and when it does Google seems to get confused as to what you said (this might be Google's fault) example would be when you say the name Cassie, it interprets it as Cathy.",Complaint,
"Also the pebble app is a real pain to setup, as it asks you 3 different times what language you want (overkill to me)",Complaint,
The Echo Dot doesn't seem to be able to give detailed answers on any of my questions and often says it cannot answer the question.,Complaint,
"According to the reviews, the Google Home is much more capable as an information search engine.",Feature Summary,
Positives: -tells you where to improve -helps you reach your goals -comfterble -it looks nice Cons: -the metal scratches VERY easy.,Feature Summary,
-seems just a bit inaccurate.,Complaint,
Sometimes can't fill the TV request.,Complaint,
Fun to interact with if you ask the right questions.,Praise,
One huge benefit is the stopwatch; since I am a nurse this comes in very handy.,Praise,
There are so many features...one of which is weight loss if you use this correctly!!,Feature Summary,
It's also super cute and has a lottle extra than expected like being able to answer texts with voice.,Praise,
"I love the color screen, and how you can change the clock face settings to show how active you have been minute to minute.",Praise,
The floors are accurate and I absolutly LOVE being able to see how many steps I have just by looking at my wrist.,Praise,
"The fact that they have small workouts to get the blood pumping a swipe away is perfect, especially since it teaches you how to do each move.",Praise,
"You are able to switch out the watch bands (something that swayed me to the flex) possible negatives: Checking texts is pretty awesome, but I wish that it was a little more interactive.",Complaint,
Bought this to use where my full Echo was having issues connecting to speakers.,Bug Report,
"My only complaint, and while it may be 'minor' to some, it is a major inconvenience for the application this was purchase for.",Complaint,
"Going through the configuration app indicates the dot and remote are connected, but it just turns on / off when trying to speak a command.",Bug Report,
Echo Show is awsome still needs a little work and could use some more uses but other then that this thing makes life easier alot more fun Once you get a hue bulb your wallet will be empty haha :) hope this helps,Feature Summary,
On top of that the device is buggy.,Bug Report,
One of the pros is you can now see what you are buying.,Praise,
It crashes constantly unless I turn off system music (weird right?,Bug Report,
The integration between these apps is nowhere near functional.,Complaint,
The Alexa app attempts to assign features and control that does not correspond to the harmony software setup.,Bug Report,
In my case I have multiple equipments in multiple rooms and when Alexa attempts to assign functionality it has no relationship to what room associated with what function associated with what equipment.,Feature Summary,
I am working with Amazon Echo technical support to try and get the app a little more functional by allowing the user to turn off and remove some of these features that do not apply.,Feature Request,
"With the meal tracking, I taught myself what 1700-2000 calories a day looks like with healthy foods compared to bad ones.",Feature Summary,
"The Good - Great screen, nice visuals and still does everything an Echo has in the past and more.",Feature Summary,
The Bad - I feel a bit of bait & switch here because some of its coolest features like displaying song lyrics or even something as simple as having a folder of wallpapers on shuffle are for Prime Members only.,Complaint,
Reliability: I've used it in several cases where I knew my heart rate was over 150 and it registered as below 135.,Complaint,
The record of minutes and number of times restless and awake at night help me know if I need to change something in my habits.,Feature Summary,
Overall: I think this watch would be excellent if it worked for high-intensity exercise with peak heart rate levels.,Feature Request,
Alexa also seems to have some difficulty finding songs in my Amazon music library.,Complaint,
Worked for 2 months and started freezing.,Bug Report,
"For now, it is indeed a useful device for things like telling me my calendar entries for the day, or the temperature outside, or for just playing a little background music.",Feature Summary,
"Amusing when a TV add says 'Alexa' (or in a show, as has happened), and the device lights up all eager to serve .",Feature Summary,
Voice recognition is very good; and I think that was the tough technological nut to crack.,Praise,
"The rest (improved AI and interfaces) is easier in my opinion, and will progress rapidly.",Feature Summary,
The camera keeps freezing up even after updating the firmware severally.,Bug Report,
Easy set-up.,Praise,
Request recognition and search capabilities need improvement.,Feature Request,
Example: most of the time we use Alexa to turn lights on/off.,Feature Summary,
"water proof, apps variety, battery life), I consider the Pebble Time the better smartwatch for Android OS.",Feature Summary,
Beware of using Android 7.0 because it messed up ALL SMARTWATHC notifications (not just Pebble).,Bug Report,
With Android 6 (Marshmellow) the Pebble work just fine.,Feature Summary,
Was only good for music was no help in calling people with echo devices stopped working after 3 days,Bug Report,
I also love that it get smarter every day and learn us more so we do not have to repeat ourselves.,Praise,
I also love how my 3 grandsons 600 miles away can easily call me and see me any time they want without their parents having to open a program or hold a phone for them.,Praise,
Notifications are still a little off sometimes and do not come in right away.,Bug Report,
"Also is great for face to face hands free conversations, of course.",Feature Summary,
For many this camera freezes up.,Bug Report,
"I used my successfully 1x and the next time that I wanted to use the camera, it freezes and will do nothing.",Bug Report,
"Should have been an amazing device -- great specs, great games, solid utility.",Praise,
"At the very least, they should put a pop-up warning at purchase...  'In order to play this game you will be required to subscribe to PS+.'",Feature Request,
I have a drawer full of microphones and microphone adapters and none of them work.,Complaint,
"Now, for over a week I have not been able to connect it.",Complaint,
Can't use any of the features I bought the damn thing for.,Complaint,
"It works for having an 'extension' for your Echo to add things to your list(s), playing your music etc.",Feature Summary,
And I'm just scratching the surface of all that it will do.,Feature Summary,
I even enjoy when she goofs up (speaks when not spoken to).,Praise,
She sings quite well too!,Praise,
"The watch serves its purpose, but the interface is primative.",Complaint,
"Also, it recommends downloading android wear app for a better experience, but the watch is incompatible with the app.",Bug Report,
(Same thing used to happen with watches) over all very happy it has definitely helped me try to be more active and the app helps me track my eating sleeping water intake habits as well.,Feature Summary,
"The interface is sometimes puzzling in trying to figure how to accomplish specific tasks, for example after pausing a prime video and going to the home screen, it isn't necessarily intuitive how to return to the video.",Complaint,
Maybe an icon of what is active could appear when paused.,Feature Request,
I'm sure more capabilities are in the works.,Feature Summary,
"It's so user friendly, we never have to explain it to anyone!",Praise,
It is a good product but there are some issues syncing  with the iphone.,Bug Report,
"It looses contact with the wireless network, which is located about 4 feet from the Show on a regular basis.",Bug Report,
And I cant figure out how to change the network or reset the thing.,Inquiry,
"While it is able to do a lot, it has a very simple look.",Feature Summary,
"Pros: EXTREMELY light and comfortable, looks good, simple to set up and just as simple to use, compatible with both iPhone and android, great battery life, and I love love love that it's waterproof.",Praise,
Cons: The only cons I have is that I am unable to respond to text messages on the watch (I have an iPhone) and I do wish the screen was just a tad bit brighter.,Bug Report,
Alexa is not as smart as Google Home but she is cheaper and in this size/form it is cheap and easy to use.,Feature Summary,
The companion android app is crap though - very slow to start and not very functional.,Bug Report,
"And it can't be used to cast video or audio to chromecast, same way amazon video can't be cast.",Feature Summary,
"Amazon is loosing out by not allowing this functionality, since not many people are buying a proprietary fire stick.",Feature Summary,
Notifications does not function very well with my apple 5.,Complaint,
Reboot gets it going but then when phone out of range it quits again.,Bug Report,
The response time for any command for Alexa is quite amazing.,Praise,
But the major drawback I notice is the lack of integration with Google (there is a way to leverage AWS to connect the Dot to google and costs about $5 or so a year based on the requests you make).,Feature Request,
"I still have not figured out a way to stop the alarm, (cancel command clears out all the alarms for other days you set up to), and  there is no way for you to select which sound you want to play by talking to Alexa, (it has to be done through the app).",Inquiry,
These are two of the many issues I felt that Amazon needs to address.,Feature Request,
Voice parsing is laugable.,Complaint,
You can use the screen suggestions and have them fail.,Complaint,
Every time the freakin software is updated it loses WiFi.,Bug Report,
Update:  More failures to access the on screen suggestions.,Bug Report,
This will not go into night mode automatically when going from outside a wreck to inside the wreck...a costly lesson for a Gopro noob like me.,Feature Summary,
She is so much more informative and responsive to voice commands and the sound from the speakers is amazing.,Praise,
I love the apps and silly animations (didnt think I would but it really grows on you).,Praise,
Lack of zoom is disappointing.,Complaint,
Convenient and it is great when you ask for a phone number and it shows it...Don't have to remember it.,Praise,
Love to see the lyrics of a song too!,Praise,
No more peanut butter an flour on my phone or ipad keyboard either as it shows me a recipe and doesn't time out.,Praise,
"Def nice to be able to see things instead of just hearing them...weather, music to choose from, movies/vids to choose from, etc.",Praise,
Still needs more choices and also ways to connect to other Amazon devices like Fire TV and such.,Feature Request,
"Hope they keep adding more things to it as will def get more going forward...and if price goes down a bit too of course, lol.",Feature Request,
The Amazon search engine is weak to say the least.,Complaint,
And Alexa acknowledges commands from male voices better than female.,Bug Report,
"Both works fine, with some understanding issues for complex or long sentences.",Bug Report,
"Unfortunately it cannot search on youtube and play songs from there, that would be ideal when you have crunky kids around the house with little patience for you to pick-up the phone and do a search by typing, and, then let them hold your phone, that is a dangerous thing in its own.",Complaint,
The microphone captures commands easily and  set-up was a breeze.,Praise,
So far it seems to function as the pre-release literature and publicity promised.,Feature Summary,
Set up was very easy!,Praise,
"I like  the screen that provides visuals, and I Like the ability to set the device so ALexa can suggest things for you to try as you become more familiar  with it.",Praise,
Being abLe to see song lyrics as the music plays is great.,Praise,
As the display  turns off after 1 minute it won't drain all the battery.,Feature Summary,
"The biggest downside about the dot (and probably all echo devices) is the fact that Alexa uses Bing as its default search engine, which makes for an overabundance of 'hmm, I'm not sure' responses.",Complaint,
"As far as fitness trackers go, I find the Fitbit Blaze to be both functional and stylish.",Feature Summary,
"In addition to acting as a pedometer, it also will take phone and text notifications and has a heart rate monitor that helps track calories burned and heart rate.",Feature Summary,
I find it interesting to see what my heart rate during different times of the day and it's superior to the Alta in recognizing workouts.,Feature Summary,
"Additionally, I find the sleep tracker a bit inaccurate since when I feel I sleep better it says I've slept worse.",Complaint,
I sometimes have insomnia and it doesn't recognize the time I'm lying in bed trying to fall back asleep as my being awake.,Bug Report,
"nice unit, wish you didn't have to wait so long to let updates download off the servers...way too slow",Complaint,
Tried all the trouble shooting steps but it still will not find the Internet.,Bug Report,
The distance I walked didn't show up on the display when I turned up my wrist.,Bug Report,
It didn't matter how I set up the display I still had to press the button to see the distance.,Complaint,
On the Blaze the distance and time show up on the Exercise screen that displays when you flip up your wrist.,Feature Summary,
The Blaze also seems to be more accurate on reporting distance walked even indoors.,Feature Summary,
"Occasionally not hearing what was said - or not hearing it properly, and this is after voice training.",Bug Report,
"However, voice control is still in its infancy.",Feature Summary,
"Still not entirely natural language, but closer than many prior voice control technologies were just a few years ago (looking at you in particular, Xbox).",Feature Summary,
"Seems to work well so far with other devices (Wemo outlets and a Harmony Elite), with minor hiccups.",Praise,
Still needs integration with FireTV boxes.,Feature Request,
"Google already does this with Google Voice Assistant and Chromecast, so Amazon need to catch up.",Feature Request,
"I can see the appeal for some with this product, but it was lacking some very key features found in comparably priced products,",Feature Summary,
"You can text, track steps, check emails and a lot of other things.",Feature Summary,
I was excited by the possibilities for this device but was disappointed by its execution.,Feature Summary,
"In particular, Echo Show often misheard me, which doesn’t seem to happen very often with my original Echo.",Complaint,
Few skills take advantage of the screen but even if they do add support the responsiveness of the touchscreen will make for a bad experience.,Feature Request,
"Much less lag, and better graphics than my Xbox One, and better games.",Feature Summary,
BUT I wish I could do more.,Feature Request,
"I wish it could display the clock bigger when not interacting, but I wish I could adjust the tilt for the camera.",Feature Request,
"Still needs work but provides a lot of functionality, once you get past the default marketing concept that underlies the first level of things it can do.",Feature Request,
"If you enable the skills you can unlock a lot of useful capabilities, from daily bible reading plans, to turning on appliances with added technologies, playing music from your uploaded library or playing iheart or pandora radio stations.",Feature Summary,
"There is much still to explore, but answering basic questions is pretty limited and hit or miss as well as reading articles from wikipedia.",Feature Summary,
Even with skills you have to be pretty precise how you ask for something like play iheart radio station wtvn radio instead of play iheart radio station wtvn 610 radio which never seems to work.,Feature Summary,
It isn't high quality for playing music but it is fine for reading applications if the room isn't too large.,Feature Summary,
Helps her to focus in on where her workouts are or are not efficient.,Feature Summary,
"The sleep monitoring function has been very telling, as she has discovered that her 'restful' periods are not as they should be, and is allowing her to seek advice in order to improve her sleep.",Feature Summary,
"I love my Blaze, it's so cute and functional.",Praise,
I like the customization available with the watch face.,Praise,
"You can change it to digital clock if you want, which I find very convenient.",Praise,
"It's easier to start/stop workouts by swiping left and selecting workout on the touch screen, which is easier than remembering which combination of buttons to push on the HR.",Praise,
"I bought my mom and dad Blaze's for Christmas and they LOVE them, they also love the fitbit app and the ability to be friends on the app and challenging and encouraging everyone.",Praise,
PROS:A watch with some interchangeable apps.,Feature Summary,
Sleeper cycle tracker is so very helpful as well as the activity options.,Praise,
I get excited to see the steps go up throughout the day and find myself more aware of my hourly movements.,Feature Summary,
Unfortunately it was unable to sync in either direction with Outlook on my iPhone 7+.,Complaint,
You would think by now it would be able to answer questions but it doesn't even asked a simple question as what's the number one song out right now and she couldn't even answer it she said I don't know,Complaint,
The overall software seems much better but the screen is so much harder to read than the original.,Complaint,
"I like being able to easily track my activities, particularly my heart rate as I am recovering from open heart surgery.",Feature Summary,
If you can't read it...... My eyes aren't that bad but I found it very difficult to read notifications on this device.,Complaint,
I set to the largest font and brightest setting yet notifications are still too difficult to read.,Complaint,
"Also, with folks talking about their microwave ovens spying on them, I was uncomfortable with always have a continious open ear in the room, often offering unwanted comments or answers to questions not asked.",Feature Summary,
"I could take some photos, not good at all because the camera began to be blocked, the screen was black and the buttons didn't work.",Bug Report,
This product is severly limited in its ability to interact with the outside world because it must have an 'external app' in order to be set up and used for more then an alarm clock,Complaint,
Is NOT compatible with Samsung galaxy s8 plus.,Complaint,
Can not receive notifications.,Bug Report,
"This is unacceptable to me for the simple fact that I have a new phone so these functions should work, not to mention the fact that they State you can receive notifications.",Complaint,
I spent $150 on this and I am very disappointed than I cannot receive text messages or see who is calling,Complaint,
I have it paired with my GS7 It worked really well for the first two months.After that my incoming calls wouldn't display anymore.,Bug Report,
"I would reboot the device, disable and enable the feature, I even deleted the and re downloaded the fitbit app.",Feature Summary,
Which it will work for the first two calls then back to square one.,Bug Report,
"It comes on by it's self when u least expect it to, it tells you that it don't know how to help you when you ask it to search for something and it also don't play all of a sermon when you try to listen to one from Ref Net, breaks up a lot when playing or it just stops.",Complaint,
It turned out that it's a nightmare to set up and just didn't deliver on picture quality.,Complaint,
"The GoPro App download was different for different iPads I had, and totally wrong for one of them.",Complaint,
Couldn't connect wirelessly.,Complaint,
"But if I see I have a notification, yet still need to take out my phone in order to be able to read it, that kind of defeats the purpose.",Complaint,
It does not allow for watchfaces to be changed (including the ones I paid for).,Feature Summary,
So far just meh... Not sure if there is an issue with mine but Alexa hears me ask for things and starts to respond and then just stops and is unresponsive.,Bug Report,
She'll start playing music I ask for and it will play a few words and then stop.,Bug Report,
WiFi signal is strong... Not sure if anyone else is having this issue.,Inquiry,
I love the looks of the watch and the features.,Praise,
"Unfortunately, as soon as the Pebble links to my Nexus 5 phone it immediately then drops the connection (phone sees it as paired but unconnected device).",Bug Report,
The directions recommend go into the phone menu and forget the Pebble and then go into the Pebble menu and forget all paired devices and try again.,Feature Summary,
I like the looks and features enough to wait another week for support and I hope they can resolve the issue.,Feature Request,
Only have had it for about 2 weeks and it's really nice and easy to use.,Praise,
"I ordered one about 1 1/2 weeks ago, but was not able to make it setup or work with any of my devices.",Complaint,
It would not work with either of my laptops or my phone.,Complaint,
I got this blaze and could not setup it up.,Complaint,
The firmware was not upto date and it was not usable.,Complaint,
It would not sync with my phone.,Complaint,
"It does not work and it does not have all the required items shipped with it, the support is none-existence after repeated attempts, simply a joke products.",Complaint,
The device will not show the charging screen until the device software is updated.,Feature Summary,
It will not update until the device is charged.,Feature Summary,
"If you put it into the cradle, you will not see the battery charging icon before updating the software but it will charge.",Feature Summary,
Has a lot of bugs; does not sync well; inaccurate steps; freezes; poor battery life; inaccurate sleep monitoring and undocumented burned calories.,Bug Report,
A piece of JUNK - I tried for two weeks to sync the product with the software provided by FITBIT.,Complaint,
